obs_1_in_lawn,obs_1_left_lawn_90_secs,obs_1_x,obs_1_y,obs_1_t,obs_1_z,obs_1_speed,obs_1_time_seconds,obs_1_average_speed_before_shock,obs_1_average_speed_during_shock,obs_1_average_speed_after_shock,obs_2_in_lawn,obs_2_left_lawn_90_secs,obs_2_x,obs_2_y,obs_2_t,obs_2_z,obs_2_speed,obs_2_time_seconds,obs_2_average_speed_before_shock,obs_2_average_speed_during_shock,obs_2_average_speed_after_shock,obs_3_in_lawn,obs_3_left_lawn_90_secs,obs_3_x,obs_3_y,obs_3_t,obs_3_z,obs_3_speed,obs_3_time_seconds,obs_3_average_speed_before_shock,obs_3_average_speed_during_shock,obs_3_average_speed_after_shock,obs_4_in_lawn,obs_4_left_lawn_90_secs,obs_4_x,obs_4_y,obs_4_t,obs_4_z,obs_4_speed,obs_4_time_seconds,obs_4_average_speed_before_shock,obs_4_average_speed_during_shock,obs_4_average_speed_after_shock,obs_5_in_lawn,obs_5_left_lawn_90_secs,obs_5_x,obs_5_y,obs_5_t,obs_5_z,obs_5_speed,obs_5_time_seconds,obs_5_average_speed_before_shock,obs_5_average_speed_during_shock,obs_5_average_speed_after_shock,obs_6_in_lawn,obs_6_left_lawn_90_secs,obs_6_x,obs_6_y,obs_6_t,obs_6_z,obs_6_speed,obs_6_time_seconds,obs_6_average_speed_before_shock,obs_6_average_speed_during_shock,obs_6_average_speed_after_shock,obs_7_in_lawn,obs_7_left_lawn_90_secs,obs_7_x,obs_7_y,obs_7_t,obs_7_z,obs_7_speed,obs_7_time_seconds,obs_7_average_speed_before_shock,obs_7_average_speed_during_shock,obs_7_average_speed_after_shock,obs_8_in_lawn,obs_8_x,obs_8_y,obs_8_t,obs_8_z,obs_8_speed,obs_8_time_seconds,obs_8_average_speed_before_shock,obs_8_average_speed_during_shock,obs_8_average_speed_after_shock,obs_9_in_lawn,obs_9_x,obs_9_y,obs_9_t,obs_9_z,obs_9_speed,obs_9_time_seconds,obs_9_average_speed_before_shock,obs_9_average_speed_during_shock,obs_9_average_speed_after_shock,obs_10_in_lawn,obs_10_x,obs_10_y,obs_10_t,obs_10_z,obs_10_speed,obs_10_time_seconds,obs_10_average_speed_before_shock,obs_10_average_speed_during_shock,obs_10_average_speed_after_shock,obs_11_in_lawn,obs_11_x,obs_11_y,obs_11_t,obs_11_z,obs_11_speed,obs_11_time_seconds,obs_11_average_speed_before_shock,obs_11_average_speed_during_shock,obs_11_average_speed_after_shock,obs_12_in_lawn,obs_12_x,obs_12_y,obs_12_t,obs_12_z,obs_12_speed,obs_12_time_seconds,obs_12_average_speed_before_shock,obs_12_average_speed_during_shock,obs_12_average_speed_after_shock,obs_13_in_lawn,obs_13_x,obs_13_y,obs_13_t,obs_13_z,obs_13_speed,obs_13_time_seconds,obs_13_average_speed_before_shock,obs_13_average_speed_during_shock,obs_13_average_speed_after_shock,obs_14_in_lawn,obs_14_x,obs_14_y,obs_14_t,obs_14_z,obs_14_speed,obs_14_time_seconds,obs_14_average_speed_before_shock,obs_14_average_speed_during_shock,obs_14_average_speed_after_shock,obs_15_in_lawn,obs_15_x,obs_15_y,obs_15_t,obs_15_z,obs_15_speed,obs_15_time_seconds,obs_15_average_speed_before_shock,obs_15_average_speed_during_shock,obs_15_average_speed_after_shock,obs_16_in_lawn,obs_16_x,obs_16_y,obs_16_t,obs_16_z,obs_16_speed,obs_16_time_seconds,obs_16_average_speed_before_shock,obs_16_average_speed_during_shock,obs_16_average_speed_after_shock,obs_17_in_lawn,obs_17_x,obs_17_y,obs_17_t,obs_17_z,obs_17_speed,obs_17_time_seconds,obs_17_average_speed_before_shock,obs_17_average_speed_during_shock,obs_17_average_speed_after_shock,obs_18_in_lawn,obs_18_x,obs_18_y,obs_18_t,obs_18_z,obs_18_speed,obs_18_time_seconds,obs_18_average_speed_before_shock,obs_18_average_speed_during_shock,obs_18_average_speed_after_shock,obs_19_in_lawn,obs_19_x,obs_19_y,obs_19_t,obs_19_z,obs_19_speed,obs_19_time_seconds,obs_19_average_speed_before_shock,obs_19_average_speed_during_shock,obs_19_average_speed_after_shock,obs_20_in_lawn,obs_20_x,obs_20_y,obs_20_t,obs_20_z,obs_20_speed,obs_20_time_seconds,obs_20_average_speed_before_shock,obs_20_average_speed_during_shock,obs_20_average_speed_after_shock,obs_21_in_lawn,obs_21_left_lawn_90_secs,obs_21_x,obs_21_y,obs_21_t,obs_21_z,obs_21_speed,obs_21_time_seconds,obs_21_average_speed_before_shock,obs_21_average_speed_during_shock,obs_21_average_speed_after_shock,obs_22_in_lawn,obs_22_x,obs_22_y,obs_22_t,obs_22_z,obs_22_speed,obs_22_time_seconds,obs_22_average_speed_before_shock,obs_22_average_speed_during_shock,obs_22_average_speed_after_shock,obs_23_in_lawn,obs_23_left_lawn_90_secs,obs_23_x,obs_23_y,obs_23_t,obs_23_z,obs_23_speed,obs_23_time_seconds,obs_23_average_speed_before_shock,obs_23_average_speed_during_shock,obs_23_average_speed_after_shock,obs_24_in_lawn,obs_24_left_lawn_90_secs,obs_24_x,obs_24_y,obs_24_t,obs_24_z,obs_24_speed,obs_24_time_seconds,obs_24_average_speed_before_shock,obs_24_average_speed_during_shock,obs_24_average_speed_after_shock,obs_25_in_lawn,obs_25_left_lawn_90_secs,obs_25_x,obs_25_y,obs_25_t,obs_25_z,obs_25_speed,obs_25_time_seconds,obs_25_average_speed_before_shock,obs_25_average_speed_during_shock,obs_25_average_speed_after_shock,obs_26_in_lawn,obs_26_left_lawn_90_secs,obs_26_x,obs_26_y,obs_26_t,obs_26_z,obs_26_speed,obs_26_time_seconds,obs_26_average_speed_before_shock,obs_26_average_speed_during_shock,obs_26_average_speed_after_shock,obs_27_in_lawn,obs_27_left_lawn_90_secs,obs_27_x,obs_27_y,obs_27_t,obs_27_z,obs_27_speed,obs_27_time_seconds,obs_27_average_speed_before_shock,obs_27_average_speed_during_shock,obs_27_average_speed_after_shock,obs_28_in_lawn,obs_28_left_lawn_90_secs,obs_28_x,obs_28_y,obs_28_t,obs_28_z,obs_28_speed,obs_28_time_seconds,obs_28_average_speed_before_shock,obs_28_average_speed_during_shock,obs_28_average_speed_after_shock,obs_29_in_lawn,obs_29_left_lawn_90_secs,obs_29_x,obs_29_y,obs_29_t,obs_29_z,obs_29_speed,obs_29_time_seconds,obs_29_average_speed_before_shock,obs_29_average_speed_during_shock,obs_29_average_speed_after_shock,obs_30_in_lawn,obs_30_left_lawn_90_secs,obs_30_x,obs_30_y,obs_30_t,obs_30_z,obs_30_speed,obs_30_time_seconds,obs_30_average_speed_before_shock,obs_30_average_speed_during_shock,obs_30_average_speed_after_shock,obs_31_in_lawn,obs_31_left_lawn_90_secs,obs_31_x,obs_31_y,obs_31_t,obs_31_z,obs_31_speed,obs_31_time_seconds,obs_31_average_speed_before_shock,obs_31_average_speed_during_shock,obs_31_average_speed_after_shock,obs_32_in_lawn,obs_32_left_lawn_90_secs,obs_32_x,obs_32_y,obs_32_t,obs_32_z,obs_32_speed,obs_32_time_seconds,obs_32_average_speed_before_shock,obs_32_average_speed_during_shock,obs_32_average_speed_after_shock
False,True,641.238490465818,85.86107507935829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,220.135806292698,146.04787764961105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,262.2114823615757,151.27012941087924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,903.4115779106927,184.04469773764146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,844.441816066598,36.655464006307675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,680.7834038538638,51.284204576482935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,43.68833735346869,51.326051256278774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,360.76896676463366,246.0231956813545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,347.4728577696157,254.69272628522907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,458.53122315093725,273.5456609087316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,399.99812651135676,276.0580909689823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,648.9447260978791,265.47186635717475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,259.0592286662557,264.8598166573071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,340.5996587220279,271.8862127706104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,620.2804602982909,285.4730064016454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,498.19898229847814,296.27318355362854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,510.19050060038126,288.4335248941493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,510.4192113604306,372.92507766596333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,209.87961780801535,380.93032134220476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,617.1598159733402,394.9980275875191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,797.2408990536779,413.9616873021288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,216.26433232883042,409.5306264202663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,481.43726455512535,542.592486170192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,806.232960252558,641.3392217817124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,760.7054004355184,659.7281121962009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,666.3977785310024,666.299305080985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,179.96390202627538,697.1382778235715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,454.10509794863617,549.9447781030818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,976.2690505064061,556.8863720882531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,548.7433830178613,612.6278208522493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,769.7626490663193,764.3750224681412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,True,641.2426985909003,85.7135914234823,1.0,0.0,0.14754367850658667,1.24324324324,0.005087713051951264,0.002418748827976831,0.004759473500212473,False,True,220.03838524050377,146.4479619939302,1.0,0.0,0.41177462765438244,1.24324324324,0.014199125091530429,0.006750403732039056,0.013283052504980079,False,True,262.5668905938904,151.37412902985122,1.0,0.0,0.37031193923956635,1.24324324324,0.01276937721515746,0.0060706875285174815,0.011945546427082785,False,True,903.2869377325305,184.33148125843945,1.0,0.0,0.3126978762537278,1.24324324324,0.01078268538805958,0.005126194692684063,0.010087028266249284,False,True,844.2747376274652,36.66332476547892,1.0,0.0,0.16726325465500444,1.24324324324,0.005767698436379464,0.002742020568114827,0.005395588859838853,False,True,680.6284436398919,51.100107358208184,1.0,0.0,0.2406334425858449,1.24324324324,0.008297704916753272,0.0039448105341941785,0.007762369115672416,False,True,43.72329688946251,51.51610126024629,1.0,0.0,0.19323864304262545,1.24324324324,0.006663401484228464,0.003167846607256155,0.00623350461427824,True,360.84902430949353,245.91623152813668,1.0,0.0,0.13360591514823583,1.24324324324,0.00460710052235296,0.00219026090406944,0.004309868230588253,True,347.724477710605,254.5058454212223,1.0,0.0,0.3134279056424097,1.24324324324,0.010807858815255507,0.005138162387580487,0.010110577601368055,True,458.5335726299517,273.44425723054326,1.0,0.0,0.10143089273865055,1.24324324324,0.00349761699098795,0.0016628015203057468,0.0032719642818919534,True,399.90999168438066,276.4943440513508,1.0,0.0,0.44506684846452566,1.24324324324,0.015347132705673299,0.007296177843680749,0.014356995111758893,True,649.4854600427319,265.47636915662963,1.0,0.0,0.5407526923826051,1.24324324324,0.01864664456491742,0.008864798235780413,0.017443635238148552,True,258.9169088217361,265.08896148224915,1.0,0.0,0.26974485897197664,1.24324324324,0.009301546861102643,0.0044220468683930595,0.00870144706361215,True,340.64181291228135,272.31871426891604,1.0,0.0,0.43455094268971683,1.24324324324,0.014984515265162649,0.007123785945733063,0.014017772344829576,True,620.2729031651483,285.1474349999134,1.0,0.0,0.3256590976574864,1.24324324324,0.011229624057154703,0.005338673732089941,0.010505132182499561,True,485.8776368546828,298.53726750054443,1.0,0.0,12.527634639628438,1.24324324324,0.4319874013664979,0.20537105966603997,0.40411724643962704,True,509.814913236381,288.8985608385185,1.0,0.0,0.5977660893292794,1.24324324324,0.020612623769975153,0.009799444087365237,0.019282777075138046,True,510.1035080058146,372.76218382131555,1.0,0.0,0.3552506336939249,1.24324324324,0.012250021851514652,0.005823780880228277,0.011459697861094352,True,209.76134794349417,381.40838928875996,1.0,0.0,0.4924801746033682,1.24324324324,0.01698207498632304,0.008073445485301117,0.015886457245269943,True,617.0362674446737,395.2718835780039,1.0,0.0,0.3004352550218461,1.24324324324,0.010359836380063658,0.004925168115112231,0.00969145983941439,False,True,797.3432782405007,414.0893662324256,1.0,0.0,0.16365636906712266,1.24324324324,0.005643323071280092,0.002682891296182339,0.005279237711842666,True,216.90930795440622,410.44818061785935,1.0,0.0,1.121561083092463,1.24324324324,0.038674520106636655,0.018386247263810867,0.036179389777176225,False,True,481.8970804412371,542.6003353789267,1.0,0.0,0.4598828755221262,1.24324324324,0.015858030190418145,0.00753906353314961,0.014834931468455683,False,True,806.1483937102969,641.2054449672046,1.0,0.0,0.15826476604046183,1.24324324324,0.005457405725533167,0.0025945043613190464,0.005105315033563285,False,True,760.2123352633536,659.9118998766253,1.0,0.0,0.5262044996745446,1.24324324324,0.018144982747398092,0.008626303273353191,0.01697433869917886,False,True,666.5141494269891,666.0140047061378,1.0,0.0,0.3081209004931702,1.24324324324,0.010624858637695524,0.005051162303166725,0.009939383886876459,False,True,179.97791551364975,697.089235985082,1.0,0.0,0.05100470322248295,1.24324324324,0.0017587828697407913,0.0008361426757784089,0.0016453130071768694,False,True,454.18632091686777,549.8504133249444,1.0,0.0,0.12450655372823169,1.24324324324,0.004293329438904541,0.0020410910447251096,0.0040163404428461835,False,True,975.4740368697245,556.8388329827031,1.0,0.0,0.7964337066361217,1.24324324324,0.02746323126331454,0.013056290272723306,0.025691409891487795,False,True,549.0037430067498,612.2150582049455,1.0,0.0,0.48801672801579116,1.24324324324,0.01682816303502728,0.008000274229767068,0.015742475097283586,False,True,769.7233279749115,762.5586552108424,1.0,0.0,1.8167928229758736,1.24324324324,0.0626480283784784,0.02978348890124383,0.05860622009599593,False,True,1008.0,0.0,1.0,0.0,0.0,1.24324324324,0.0,0.0,0.0
False,True,641.5079196271619,85.8368806022193,2.0,0.0,0.29247635745354494,2.48648648648,0.015173104688280401,0.0072134432124611745,0.014194194708391342,False,True,220.1421121954679,146.0522059857193,2.0,0.0,0.4091235745116019,2.48648648648,0.028306834557447733,0.013457347576491545,0.026480587166644656,False,True,262.4218101740684,151.0374448514002,2.0,0.0,0.36661228052937406,2.48648648648,0.025411179992032427,0.012080724914244924,0.023771749024804528,False,True,903.3425332171965,183.8801174713149,2.0,0.0,0.4547748082762251,2.48648648648,0.026464575328619063,0.012581519418523817,0.024757183371933965,False,True,844.3462061355252,36.69307686849251,2.0,0.0,0.0774140509084155,2.48648648648,0.008437148467704136,0.00401110336989213,0.007892816308497417,False,True,680.8518007882877,51.156898250121365,2.0,0.0,0.23046392590559528,2.48648648648,0.01624473684453242,0.007722907680187544,0.01519668930617549,False,True,43.990990948233815,51.023952829749895,2.0,0.0,0.5602411862238597,2.48648648648,0.025982063078154656,0.012352128348630902,0.024305800944080164,True,360.94978994170754,245.70725626291826,2.0,0.0,0.23200080626712172,2.48648648648,0.012607128324667502,0.0059935528100878285,0.011793765206947018,True,347.7797412859209,254.60588108994054,2.0,0.0,0.11428559739793971,2.48648648648,0.014748741484149978,0.007011696771153268,0.013797209775495142,True,458.62001998034555,273.4239176003635,2.0,0.0,0.08880791037943848,2.48648648648,0.0065599587282099674,0.0031186689035752305,0.006136735584454486,True,400.0144772953418,275.6876359511073,2.0,0.0,0.8134464960256436,2.48648648648,0.04339701187897135,0.02063136630311753,0.040597204660973205,True,648.9772711756428,265.3043027004583,2.0,0.0,0.5365284614749063,2.48648648648,0.0371476259950866,0.017660346784549367,0.034751004963145524,True,258.35115778145297,265.12013658679007,2.0,0.0,0.5666093246008219,2.48648648648,0.02883979943354478,0.01371072432086555,0.02697916721202576,True,340.542337625042,273.57436031883185,2.0,0.0,1.2595802219154306,2.48648648648,0.05841831602086715,0.027772642042707334,0.054649392406617654,True,620.213716321607,285.07817944107825,2.0,0.0,0.09110112446040185,2.48648648648,0.014371042141996148,0.00683213478881784,0.013443878132835105,True,485.2430343986001,298.38040877505676,2.0,0.0,0.6537009538220029,2.48648648648,0.4545288135672566,0.21608746874508922,0.4252043739822723,True,510.81395987360406,287.55873150870286,2.0,0.0,1.6712979436297142,2.48648648648,0.07824358734341356,0.03719777103211465,0.07319561396641915,True,509.72215918040115,372.2488058622927,2.0,0.0,0.6395184559140229,2.48648648648,0.03430238240027406,0.016307689993572915,0.032089325471224124,True,209.79279093448403,381.331820350466,2.0,0.0,0.0827735706240511,2.48648648648,0.0198363360423248,0.009430389266023267,0.018556572426690943,True,616.8969221857975,395.9052639373407,2.0,0.0,0.6485273939972737,2.48648648648,0.03272284996617654,0.015556764738018357,0.030611698355455477,False,True,797.4149141484745,414.11285932955286,2.0,0.0,0.0753898462915454,2.48648648648,0.008242972943402347,0.00391879041571587,0.0077111682373763885,True,217.06358014320423,410.59432988754617,2.0,0.0,0.21250768754687682,2.48648648648,0.04600237140135654,0.021869979846546553,0.043034476472236766,False,True,481.81625189036754,542.3571503962387,2.0,0.0,0.2562658589056578,2.48648648648,0.024694783945785653,0.01174014318734072,0.02310157207831561,False,True,806.0243658215873,641.4467363058808,2.0,0.0,0.2713013588206382,2.48648648648,0.014812624995210345,0.007042067620673771,0.013856971769712904,False,True,760.7150762310765,659.8570714230596,2.0,0.0,0.5057218998099896,2.48648648648,0.03558366894774256,0.01691682622105794,0.03328794837046885,False,True,666.4375743759709,666.222512436036,2.0,0.0,0.22212431624145546,2.48648648648,0.018284317818435366,0.008692544536633208,0.017104684410794376,False,True,180.009254920464,697.0738077990522,2.0,0.0,0.03493118010659339,2.48648648648,0.0029633063216922876,0.001408784972607809,0.002772125268679882,False,True,454.3814960583559,550.1005298984464,2.0,0.0,0.317256420258616,2.48648648648,0.015233205999546473,0.007242015966997504,0.014250418515704764,False,True,975.2934161399548,557.2229255674084,2.0,0.0,0.4244419414338206,2.48648648648,0.04209916027827387,0.020014354886392496,0.03938308542161104,False,True,548.8881029536266,612.7274395695325,2.0,0.0,0.5252687737362322,2.48648648648,0.034940879370759424,0.016611237733639726,0.03268662908877494,False,True,769.836721296301,762.9269346941649,2.0,0.0,0.38534117762314385,2.48648648648,0.07593565519306957,0.03610055738686914,0.07103658066448443,False,True,1008.0,0.0,2.0,0.0,0.0,2.48648648648,0.0,0.0,0.0
False,True,641.1033330717928,85.91046167071066,3.0,0.0,0.4112231200038929,3.72972972972,0.029353212274621537,0.013954805835475812,0.027459456644000794,False,True,220.2483974171308,146.19934149577296,3.0,0.0,0.1815086958321426,3.72972972972,0.03456575510338369,0.016432899967182408,0.03233570638703635,False,True,261.9701154727776,151.45782836600517,3.0,0.0,0.6170497569287459,3.72972972972,0.04668875781716159,0.02219629469996207,0.043676579893473746,False,True,903.2738259406618,184.22609457789588,3.0,0.0,0.3527333952533726,3.72972972972,0.038627795854597434,0.018364034094808614,0.036135679993010504,False,True,844.4619979804231,36.75915757062199,3.0,0.0,0.13332070558913045,3.72972972972,0.01303441417767415,0.006196688707418858,0.012193484230727431,False,True,680.5397662627556,51.27500885970248,3.0,0.0,0.3336400174134893,3.72972972972,0.027749565031204466,0.013192416162375892,0.02595927051306224,False,True,44.298934187547125,50.96257489721496,3.0,0.0,0.31400046057456377,3.72972972972,0.036809665166932716,0.017499676882640144,0.034434848059388665,True,361.00280156654827,245.89760075558294,3.0,0.0,0.19758860861909194,3.72972972972,0.019420528621877566,0.009232710328433598,0.018167591291433853,True,347.76849765594204,254.6320188125459,3.0,0.0,0.0284534665391966,3.72972972972,0.015729895502742966,0.00747814704228764,0.014715063534824064,True,458.640452412209,273.21610338707313,3.0,0.0,0.20881626257872604,3.72972972972,0.013760519506786728,0.006541886322898608,0.012872744054735971,True,399.9458127463854,276.09364633710027,3.0,0.0,0.41177573242910387,3.72972972972,0.05759617506618183,0.02738178814621759,0.05388029280384752,True,649.1063498296458,265.3902418948559,3.0,0.0,0.15507044867705638,3.72972972972,0.04249488284601958,0.02020248528745193,0.03975327750111509,True,257.74461928836763,265.3757354976357,3.0,0.0,0.6581943077995229,3.72972972972,0.05153615487490764,0.02450079494052986,0.04821124165717166,True,340.6603688156495,273.0552673087084,3.0,0.0,0.5323428548550905,3.72972972972,0.07677496618828407,0.0364995740895121,0.07182174256323348,True,620.1408684292253,285.0902820504297,3.0,0.0,0.07384638499998684,3.72972972972,0.01691746921096121,0.00804273126422746,0.015826019584447584,True,485.22621276929516,298.4609040088286,3.0,0.0,0.0822341162319925,3.72972972972,0.4573644727476701,0.21743556901118744,0.42785708740911077,True,509.8893403935704,288.66350302767734,3.0,0.0,1.44063919563326,3.72972972972,0.12792080098593978,0.06081480702610252,0.11966784608362109,True,509.5144645473429,372.0832556305452,3.0,0.0,0.26560109155057415,3.72972972972,0.0434610407296042,0.02066180624850036,0.04065710261801684,True,209.79579214334143,381.2366748060818,3.0,0.0,0.09519286670108514,3.72972972972,0.023118848687189806,0.010990928064401712,0.02162731006220982,True,616.9292996126818,396.19910268993635,3.0,0.0,0.2956171684774451,3.72972972972,0.04291654543091603,0.020402947827812542,0.04014773604827629,False,True,797.3132445243772,414.2943459641633,3.0,0.0,0.20802430388375032,3.72972972972,0.015416224801462703,0.007329024905613416,0.014421629652981237,True,217.27507235571107,410.8143304927567,3.0,0.0,0.30517080830912385,3.72972972972,0.05652550272236081,0.026872779982761698,0.05287869609511173,False,True,482.5223836309761,542.5574888398813,3.0,0.0,0.7340010402554081,3.72972972972,0.050005164644248,0.023772947125953965,0.046779024989780385,False,True,806.0994400993384,641.2827955516385,3.0,0.0,0.18031283393419278,3.72972972972,0.021030308923975616,0.009998015717955621,0.019673514799848156,False,True,760.6591290018524,659.7079616477724,3.0,0.0,0.15926021959054423,3.72972972972,0.04107540065776132,0.019527649493034073,0.038425374808873494,False,True,666.4356990791172,666.179136586763,3.0,0.0,0.04341636832403072,3.72972972972,0.019781433967539876,0.009404288279650105,0.018505212421246982,False,True,180.09656799033107,697.180563278319,3.0,0.0,0.137914120100485,3.72972972972,0.007718965635502116,0.003669672187369858,0.007220967852566495,False,True,454.10539649310095,549.8246365290308,3.0,0.0,0.39031797450469785,3.72972972972,0.02869244649970847,0.013640671286746649,0.026841320919082114,False,True,974.2330804438313,557.2028060701585,3.0,0.0,1.0605265591409296,3.72972972972,0.0786690416279611,0.037400036183784784,0.07359361958744748,False,True,548.8198501653426,612.7841604712128,3.0,0.0,0.088745162098895,3.72972972972,0.038001057374169596,0.01806607645657243,0.03554937625325543,False,True,769.6732309392762,763.1557922283448,3.0,0.0,0.2812558760115406,3.72972972972,0.08563413367622613,0.04071130945263209,0.08010935085840509,False,True,1008.0,0.0,3.0,0.0,0.0,3.72972972972,0.0,0.0,0.0
False,True,641.579383458494,85.75380977445083,4.0,0.0,0.5011624360226729,4.97297297296,0.04663467558574819,0.02217058347519176,0.04362598683828057,False,True,220.49870075174962,145.89303986619132,4.0,0.0,0.39556598388343395,4.97297297296,0.04820596144419175,0.022917588227566572,0.04509589941553422,False,True,262.0958562533993,151.3257810921061,4.0,0.0,0.1823382199527335,4.97297297296,0.05297628264311792,0.025185445846728192,0.04955845795646515,False,True,903.3841090095829,184.04137541163615,4.0,0.0,0.2151360631654531,4.97297297296,0.04604628079133719,0.021890854802438995,0.0430755529983477,False,True,844.4038624734671,36.56516008905986,4.0,0.0,0.20252101130864636,4.97297297296,0.02001789732624816,0.009516705286249125,0.01872642007939344,False,True,680.4237130952022,51.015664840986545,4.0,0.0,0.2841261299896929,4.97297297296,0.03754701778946974,0.017850221572042992,0.03512462954498782,False,True,43.25635789085336,52.010689010649884,4.0,0.0,1.4783465524731245,4.97297297296,0.08778713249359217,0.04173486626744546,0.08212344652626365,True,360.9382572333826,245.8046524326183,4.0,0.0,0.11316077803611654,4.97297297296,0.023322624416226415,0.011087805050337147,0.02181793897001826,True,347.6759451916159,254.67689029950168,4.0,0.0,0.10285625403672444,4.97297297296,0.01927666288331967,0.009164315141250335,0.018033007213428077,True,458.4924672642527,273.32247487889583,4.0,0.0,0.18224845208736432,4.97297297296,0.020044948889109637,0.009529565865314418,0.01875172638013482,True,400.02382575663535,276.50930782483596,4.0,0.0,0.422919025529599,4.97297297296,0.07217958973961629,0.03431488692539135,0.06752284201447975,True,649.1634063051355,265.39512836726124,4.0,0.0,0.05726533862537233,4.97297297296,0.04446954969517035,0.02114126133049082,0.041600546489030325,True,256.84829865712913,265.6435648652291,4.0,0.0,0.9354802211320529,4.97297297296,0.0837940935346336,0.039836536270563515,0.07838802298401207,True,340.6104653218424,275.2147935921428,4.0,0.0,2.1601028048540525,4.97297297296,0.15126126980394106,0.07191109548056214,0.14150247820368678,True,620.1411879025361,285.12606222398324,4.0,0.0,0.03578159977860496,4.97297297296,0.01815131747918897,0.008629314867155412,0.016980264738596134,True,485.32564469220586,298.53982843313224,4.0,0.0,0.12694791075625902,4.97297297296,0.46174198691167906,0.21951668230227367,0.431952181304474,True,509.84410570748224,288.8090383283735,4.0,0.0,0.15240308584218337,4.97297297296,0.13317607980808405,0.063313218269417,0.12458407465917538,True,509.54039012208887,372.0902855809267,4.0,0.0,0.02686178751077849,4.97297297296,0.044387309264458635,0.0211021634208082,0.04152361189255808,True,209.90048828420203,381.2615790026271,4.0,0.0,0.10761738203780048,4.97297297296,0.026829792895389823,0.012755147442070573,0.025098838515042094,True,617.0494497586815,396.1028698693133,4.0,0.0,0.15393769307357846,4.97297297296,0.04822474174379805,0.022926516566723665,0.04511346808290786,False,True,797.4028866755493,414.16952315567795,4.0,0.0,0.1536764418671343,4.97297297296,0.02071541245205354,0.009848310837861519,0.019378934229340408,True,217.031301093171,410.53842341478634,4.0,0.0,0.3681699935010008,4.97297297296,0.0692210197396367,0.03290835364671253,0.06475514749836982,False,True,481.52365573238467,542.7757673306335,4.0,0.0,1.0223027511211529,4.97297297296,0.08525698364842568,0.040532008619743355,0.07975653309046273,False,True,805.938910202385,641.2181883657656,4.0,0.0,0.17304316306130735,4.97297297296,0.026997314546779318,0.012834788882895087,0.025255552317954847,False,True,760.5373671004245,660.0589387605299,4.0,0.0,0.37149817539113095,4.97297297296,0.05388568256780032,0.025617783515839494,0.05040918691826481,False,True,666.4072182235506,666.0559995241791,4.0,0.0,0.12638787645809021,4.97297297296,0.024139636604025745,0.011476220680602403,0.022582240694088603,False,True,179.97112718922813,697.0471973510641,4.0,0.0,0.18308977342796282,4.97297297296,0.014032406098535314,0.006671143882910232,0.013127089576049166,False,True,454.0828691253378,549.860401085352,4.0,0.0,0.04226802322306399,4.97297297296,0.03014996454188309,0.0143335897002395,0.028204805539180953,False,True,975.374802727358,556.8771250416704,4.0,0.0,1.1872648841005777,4.97297297296,0.11960921004522242,0.056863394939531964,0.11189248681649838,False,True,548.9277665735488,612.3782726782304,4.0,0.0,0.4199891089686173,4.97297297296,0.052483440442052956,0.0249511438167137,0.04909741202643664,False,True,769.3829536175984,764.2555543129528,4.0,0.0,1.1374258508675021,4.97297297296,0.12485571474062275,0.059357634876689505,0.11680050733800193,False,True,1008.0,0.0,4.0,0.0,0.0,4.97297297296,0.0,0.0,0.0
